system:index,mean,.geo
20200203T21_0,0.008438268303848417,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200203T22_0,0.010660558938923259,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200203T23_0,0.011903601884796444,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T00_0,0.01228134930130409,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T01_0,2.0371749997138977E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T02_0,2.1230429410934448E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T03_0,2.208724617958069E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T04_0,2.3856759071350098E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T05_0,3.775954246520996E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T06_0,1.0643899440765381E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T07_0,1.1580437421798706E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T08_0,1.5258044004440308E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T09_0,2.674013376235962E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T10_0,3.9774179458618164E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T11_0,4.857778549194336E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T12_0,5.877763032913208E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T13_0,8.317381143569946E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T14_0,8.894801139831543E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T15_0,9.085536003112793E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T16_0,9.085536003112793E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T17_0,9.085536003112793E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T18_0,9.128451347351074E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T19_0,9.145438671112061E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T20_0,9.145438671112061E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T21_0,9.154081344604492E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T22_0,9.162425994873047E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200204T23_0,9.171962738037109E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T00_0,9.180605411529541E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T06_0,5.364418029785156E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T07_0,5.9485434462658304E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T08_0,1.132041205664791E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T09_0,2.9797851937019004E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T10_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T11_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T12_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T13_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T14_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T15_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T16_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T17_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T18_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T19_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T20_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T21_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T22_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200205T23_0,4.9668550389014854E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T00_0,5.053682946254412E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T07_0,4.276632239452738E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T08_0,4.276632239452738E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T09_0,4.276632239452738E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T10_0,4.276632239452738E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T11_0,4.276632239452738E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T12_0,4.276632239452738E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T13_0,4.276632239452738E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T14_0,4.276632239452738E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T15_0,4.351138045421976E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T16_0,4.351138045421976E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T17_0,4.351138045421976E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T18_0,4.351138045421976E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T19_0,4.351138045421976E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T20_0,4.351138045421976E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T21_0,4.351138045421976E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T22_0,4.351138045421976E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200206T23_0,4.351138045421976E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T00_0,4.351138045421976E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T07_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T08_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T09_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T10_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T11_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T12_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T13_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T14_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T15_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T16_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T17_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T18_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T19_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T20_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T21_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T22_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200207T23_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T00_0,8.195638656616211E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T01_0,1.317635178565979E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T02_0,3.4753233194351196E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T03_0,3.990158438682556E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T04_0,4.075467586517334E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T05_0,4.075467586517334E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T06_0,4.075467586517334E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T07_0,4.075467586517334E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T08_0,4.075467586517334E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T09_0,4.3272972106933594E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T10_0,6.395578384399414E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T11_0,1.295387743880383E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T12_0,3.117054699828259E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T13_0,6.059736012389294E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T14_0,8.727192877699963E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T15_0,0.0010659426449706189,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T16_0,0.0012104839085509411,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T17_0,0.0012690305708815686,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T18_0,0.0013176381586958996,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T19_0,0.00132112503041526,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T20_0,0.0013298720120360485,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T21_0,0.0013307511805464856,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T22_0,0.0013307511805464856,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200208T23_0,0.0013307511805464856,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T00_0,0.0013307511805464856,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T02_0,1.30385160446167E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T03_0,9.462237358093262E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T04_0,8.620321750640869E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T05_0,1.0251998901367188E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T06_0,1.0251998901367188E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T07_0,1.0251998901367188E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T08_0,1.1883676052093506E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T09_0,1.2527406215667725E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T10_0,3.1748414039611816E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T11_0,3.2861530780792236E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T12_0,3.2861530780792236E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T13_0,3.3023953437805176E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T14_0,4.3329596519470215E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T15_0,5.758553743362427E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T16_0,6.037652492523193E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T17_0,8.04603099822998E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T18_0,0.0015136003494262695,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T19_0,0.0018163323402404785,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T20_0,0.0020633041858673096,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T21_0,0.0023181140422821045,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T22_0,0.0026966333389282227,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200209T23_0,0.003602653741836548,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T00_0,0.004000842571258545,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T01_0,6.318427622318268E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T02_0,0.001235775649547577,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T03_0,0.001527056097984314,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T04_0,0.001635529100894928,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T05_0,0.0016938522458076477,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T06_0,0.00173892080783844,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T07_0,0.0017596334218978882,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T08_0,0.0017823278903961182,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T09_0,0.0017823278903961182,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T10_0,0.001823142170906067,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T11_0,0.0018425136804580688,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T12_0,0.0018458515405654907,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T13_0,0.0019029676914215088,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T14_0,0.0030346661806106567,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T15_0,0.003927290439605713,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T16_0,0.004902556538581848,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T17_0,0.0054085105657577515,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T18_0,0.006078019738197327,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T19_0,0.006577223539352417,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T20_0,0.007403627038002014,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T21_0,0.008998870849609375,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T22_0,0.009187310934066772,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200210T23_0,0.009199470281600952,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T00_0,0.009201616048812866,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T01_0,2.4437904357910156E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T02_0,1.9218772649765015E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T03_0,4.462897777557373E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T04_0,5.206465721130371E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T05_0,5.626678466796875E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T06_0,5.712360143661499E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T07_0,9.09268856048584E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T08_0,1.226961612701416E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T09_0,1.647204159667126E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T10_0,2.596855162551037E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T11_0,2.882808445860974E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T12_0,3.2899081696768917E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T13_0,3.6071538914939083E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T14_0,4.496902226378552E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T15_0,4.79641556637489E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T16_0,4.8320293416281856E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T17_0,4.848718642165295E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T18_0,4.848718642165295E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T19_0,4.891186951567761E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T20_0,4.891186951567761E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T21_0,4.891335963179699E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T22_0,4.8952102650901E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200211T23_0,4.896104334761731E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T00_0,4.896104334761731E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T02_0,8.940696716308594E-8,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T03_0,9.909272193908691E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T04_0,1.0311603546142578E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T05_0,2.422928810119629E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T06_0,2.7701258659362793E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T07_0,4.2572617530822754E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T08_0,4.597008228302002E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T09_0,4.7686695950233116E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T10_0,4.7686695950233116E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T11_0,8.152723302146114E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T12_0,1.739071283850535E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T13_0,2.1410882465033865E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T14_0,2.5520006471424495E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T15_0,2.882955437257806E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T16_0,2.882955437257806E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T17_0,2.882955437257806E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T18_0,3.4393647962360774E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T19_0,3.4393647962360774E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T20_0,3.4393647962360774E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T21_0,3.4393647962360774E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T22_0,3.506420021608392E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200212T23_0,3.618178730562249E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200213T00_0,3.771958714082757E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200213T01_0,4.37907874584198E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200213T02_0,4.5824795961380005E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200213T03_0,1.3680756092071533E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200213T04_0,6.582662463188171E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200213T05_0,0.00167006254196167,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
